STATcube

"Versorgungsbilanz für Milch ab 1995 in Tonnen (G Q)"
"Produkte nach Werte nach Jahr"
"Zählt: ERZEUGUNG, Anfangsbestand, Endbestand, Einfuhr, Ausfuhr, INLANDSVERWENDUNG, Futter, Verarbeitung, Verluste, NAHRUNGSVERBRAUCH, Nahrungsverbrauch pro Kopf in kg, SELBSTVERSORGUNGSGRAD in %"

"Produkte";"Werte";"Jahr";"Anzahl";"Anmerkungen";
"Konsummilch";"Futter";"2000";-;
"Konsummilch";"Futter";"2001";-;
"Konsummilch";"Futter";"2002";-;
"Konsummilch";"Futter";"2003";-;
"Konsummilch";"Futter";"2004";-;
"Konsummilch";"Futter";"2005";-;
"Konsummilch";"Futter";"2006";-;
"Konsummilch";"Futter";"2007";-;
"Konsummilch";"Futter";"2008";-;
"Konsummilch";"Futter";"2009";-;
"Konsummilch";"Futter";"2010";-;
"Konsummilch";"Futter";"2011";-;
"Konsummilch";"Futter";"2012";-;
"Konsummilch";"Futter";"2013";-;
"Konsummilch";"Futter";"2014";-;
"Konsummilch";"Futter";"2015";-;
"Konsummilch";"Futter";"2016";-;
"Konsummilch";"Futter";"2017";-;
"Konsummilch";"Futter";"2018";-;
"Konsummilch";"Verarbeitung";"2019";-;
"Konsummilch";"Verarbeitung";"2020";-;
"Konsummilch";"Verarbeitung";"2021";-;
"Konsummilch";"Verarbeitung";"2022";-;
"Konsummilch";"Verarbeitung";"2023";-;
"Konsummilch";"Verarbeitung";"1995";-;
"Konsummilch";"Verarbeitung";"1996";-;
"Konsummilch";"Verarbeitung";"1997";-;
"Konsummilch";"Verarbeitung";"1998";-;
"Konsummilch";"Verarbeitung";"1999";-;
"Konsummilch";"Verarbeitung";"2000";-;
"Konsummilch";"Verarbeitung";"2001";-;
"Konsummilch";"Verarbeitung";"2002";-;
"Konsummilch";"Verarbeitung";"2003";-;
"Konsummilch";"Verarbeitung";"2004";-;
"Konsummilch";"Verarbeitung";"2005";-;
"Konsummilch";"Verarbeitung";"2006";-;
"Konsummilch";"Verarbeitung";"2007";-;
"Konsummilch";"Verarbeitung";"2008";-;
"Konsummilch";"Verarbeitung";"2009";-;
"Konsummilch";"Verarbeitung";"2010";-;
"Konsummilch";"Verarbeitung";"2011";-;
"Konsummilch";"Verarbeitung";"2012";-;
"Konsummilch";"Verarbeitung";"2013";-;
"Konsummilch";"Verarbeitung";"2014";-;
"Konsummilch";"Verarbeitung";"2015";-;
"Konsummilch";"Verarbeitung";"2016";-;
"Konsummilch";"Verarbeitung";"2017";-;
"Konsummilch";"Verarbeitung";"2018";-;
"Konsummilch";"Verluste";"2019";-;
"Konsummilch";"Verluste";"2020";-;
"Konsummilch";"Verluste";"2021";-;
"Konsummilch";"Verluste";"2022";-;
"Konsummilch";"Verluste";"2023";-;
"Konsummilch";"Verluste";"1995";-;
"Konsummilch";"Verluste";"1996";-;
"Konsummilch";"Verluste";"1997";-;
"Konsummilch";"Verluste";"1998";-;
"Konsummilch";"Verluste";"1999";-;
"Konsummilch";"Verluste";"2000";-;
"Konsummilch";"Verluste";"2001";-;
"Konsummilch";"Verluste";"2002";-;
"Konsummilch";"Verluste";"2003";-;
"Konsummilch";"Verluste";"2004";-;
"Konsummilch";"Verluste";"2005";-;
"Konsummilch";"Verluste";"2006";-;
"Konsummilch";"Verluste";"2007";-;
"Konsummilch";"Verluste";"2008";-;
"Konsummilch";"Verluste";"2009";-;
"Konsummilch";"Verluste";"2010";-;
"Konsummilch";"Verluste";"2011";-;
"Konsummilch";"Verluste";"2012";-;
"Konsummilch";"Verluste";"2013";-;
"Konsummilch";"Verluste";"2014";-;
"Konsummilch";"Verluste";"2015";-;
"Konsummilch";"Verluste";"2016";-;
"Konsummilch";"Verluste";"2017";-;
"Konsummilch";"Verluste";"2018";-;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2019";660228;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2020";669111;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2021";628034;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2022";637528;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2023";610852;
"Konsummilch";"NAHRUNGSVERBRAUCH";"1995";578368;
"Konsummilch";"NAHRUNGSVERBRAUCH";"1996";586391;
"Konsummilch";"NAHRUNGSVERBRAUCH";"1997";591747;
"Konsummilch";"NAHRUNGSVERBRAUCH";"1998";599556;
"Konsummilch";"NAHRUNGSVERBRAUCH";"1999";602454;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2000";607761;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2001";612324;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2002";624403;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2003";625739;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2004";622358;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2005";644312;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2006";664499;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2007";644765;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2008";661204;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2009";656430;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2010";648652;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2011";669973;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2012";658214;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2013";650334;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2014";653989;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2015";656363;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2016";655746;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2017";668326;
"Konsummilch";"NAHRUNGSVERBRAUCH";"2018";671908;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2019";74,4;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2020";75,0;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2021";70,2;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2022";70,4;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2023";66,9;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"1995";71,9;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"1996";72,8;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"1997";73,3;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"1998";74,2;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"1999";74,5;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2000";74,9;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2001";75,9;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2002";77,7;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2003";77,3;
"Konsummilch";"Nahrungsverbrauch pro Kopf in kg";"2004";76,1;
